role,permission,direct,effective_via_alias
"subject_teacher","students:qr:generate","false","false"
"subject_teacher","students:qr:read","false","false"
"subject_teacher","students:qr:rotate","false","false"
"subject_teacher","students:qr:revoke","false","false"
"subject_teacher","students:qr:resolve","false","false"
"subject_teacher","students:qr:resolve_all","false","false"
"subject_teacher","guardians:create","false","false"
"subject_teacher","guardians:read","false","false"
"subject_teacher","guardians:update","false","false"
"subject_teacher","guardians:verify","false","false"
"subject_teacher","student_documents:manage","false","false"
"subject_teacher","siblings:manage","false","false"
"subject_teacher","enrollments:create","false","false"
"subject_teacher","enrollments:read","false","false"
"subject_teacher","transport:read","false","false"
"subject_teacher","transport:manage","false","false"
"subject_teacher","transport:operate","false","false"
"subject_teacher","transport:routes:create","false","false"
"subject_teacher","transport:routes:read","false","false"
"subject_teacher","transport:routes:update","false","false"
"subject_teacher","transport:vehicles:create","false","false"
"subject_teacher","transport:vehicles:read","false","false"
"subject_teacher","transport:vehicles:update","false","false"
"subject_teacher","transport:assignments:create","false","false"
"subject_teacher","transport:assignments:read","false","false"
"subject_teacher","transport:assignments:update","false","false"
"subject_teacher","transport:trips:create","false","false"
"subject_teacher","transport:trips:read","false","false"
"subject_teacher","transport:trips:update","false","false"
"subject_teacher","transport:location:read","false","false"
"subject_teacher","transport:location:update","false","false"
"subject_teacher","transport:tracking:parent","false","false"
"subject_teacher","transport:reports:read","false","false"
"support_staff","classes:create","false","false"
"support_staff","classes:read","false","false"
"support_staff","streams:create","false","false"
"support_staff","streams:read","false","false"
"support_staff","academic_years:create","false","false"
"support_staff","academic_years:read","false","false"
"support_staff","sections:create","false","false"
"support_staff","sections:read","false","false"
"support_staff","academics:manage","false","false"
"support_staff","academics:read","false","false"
"support_staff","academics:enter_marks","false","false"
"support_staff","academics:manage_report_cards","false","false"
"support_staff","academics:create","false","false"
"support_staff","academics:update","false","false"
"support_staff","academics:delete","false","false"
"support_staff","exam-terms:read","false","false"
"support_staff","exam-terms:manage","false","false"
"support_staff","exam-terms:unlock","false","false"
"support_staff","assessment-components:read","false","false"
"support_staff","assessment-components:manage","false","false"
"support_staff","marks:read","false","false"
"support_staff","marks:manage","false","false"
"support_staff","marks:review_lock","false","false"
"support_staff","academics:cas:manage","false","false"
"support_staff","cas-records:read","false","false"
"support_staff","cas-records:manage","false","false"
"support_staff","results:read","false","false"
"support_staff","results:publish","false","false"
"support_staff","results:unpublish","false","false"
"support_staff","academics:report_cards:review","false","false"
"support_staff","timetable:manage","false","false"
"support_staff","timetable:read_published","false","false"
"support_staff","timetable:read","false","false"
"support_staff","timetable:create","false","false"
"support_staff","timetable:update","false","false"
"support_staff","timetable:delete","false","false"
"support_staff","timetable:publish","false","false"
"support_staff","timetable:substitute","false","false"
"support_staff","homework:create","false","false"
"support_staff","homework:read_published","false","false"
"support_staff","homework:read","false","false"
"support_staff","homework:review","false","false"
"support_staff","homework:update","false","false"
"support_staff","homework:delete","false","false"
"support_staff","homework:notify","false","false"
"support_staff","homework:submit","false","false"
"support_staff","accounting:read","false","false"
"support_staff","accounting:close","false","false"
"support_staff","accounting:reverse","false","false"
"support_staff","accounting:accounts:read","false","false"
"support_staff","accounting:accounts:write","false","false"
"support_staff","accounting:fiscal:manage","false","false"
"support_staff","accounting:fiscal:reopen","false","false"
"support_staff","accounting:journals:read","false","false"
"support_staff","accounting:journals:create","false","false"
"support_staff","accounting:journals:submit","false","false"
"support_staff","accounting:journals:approve","false","false"
"support_staff","accounting:journals:reject","false","false"
"support_staff","accounting:journals:post","false","false"
"support_staff","accounting:journals:cancel","false","false"
"support_staff","accounting:journals:reverse","false","false"
"support_staff","accounting:reports:read","false","false"
"support_staff","accounting:audit:read","false","false"
"support_staff","accounting:reports:trial-balance","false","false"
"support_staff","accounting:reports:general-ledger","false","false"
"support_staff","accounting:reports:cash-book","false","false"
"support_staff","accounting:reports:income-statement","false","false"
"support_staff","accounting:reports:balance-sheet","false","false"
"support_staff","accounting:reports:tax-summary","false","false"
"support_staff","accounting:settings:read","false","false"
"support_staff","accounting:settings:update","false","false"
"support_staff","accounting:exports:create","false","false"
"support_staff","accounting:posting-batches:read","false","false"
"support_staff","accounting:posting-batches:retry","false","false"
"support_staff","accounting:payroll-handoff:read","false","false"
"support_staff","accounting:payroll-handoff:post","false","false"
"support_staff","accounting:expenses:read","false","false"
"support_staff","accounting:expenses:write","false","false"
"support_staff","accounting:vendors:read","false","false"
"support_staff","accounting:vendors:write","false","false"
"support_staff","accounting:payables:read","false","false"
"support_staff","accounting:payables:write","false","false"
"support_staff","accounting:reconciliation:read","false","false"
"support_staff","accounting:reconciliation:manage","false","false"
"support_staff","accounting:reconciliation:finalize","false","false"
"support_staff","finance:principal:read","false","false"
"support_staff","finance:approvals:read","false","false"
"support_staff","finance:approvals:decide","false","false"
"support_staff","accounting:budgets:read","false","false"
"support_staff","accounting:budgets:write","false","false"
"support_staff","accounting:reports:budget-vs-actual","false","false"
